SMILES,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds
CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O ,3.517500000000003,824.9720000000002,12,3,8
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O ,2.3831999999999995,416.5180000000003,5,2,9
C[C@@H](C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O ,1.9046999999999994,388.4640000000001,4,3,8
CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N ,2.9644200000000005,314.3660000000001,4,1,3
CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C ,3.531920000000002,370.43000000000006,5,1,5
C1[C@H](CN2[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN ,3.3685000000000107,1047.2269999999999,11,9,17
C1[C@H](CN2[C@@H]1C(=O)NC(C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C2=O)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC5=CC=CC=C5)CCCCN)CC6=CNC7=CC=CC=C76)C8=CC=CC=C8)OC(=O)NCCN.C([C@@H](C(=O)O)N)C(=O)O.C([C@@H](C(=O)O)N)C(=O)O ,1.1145000000000045,1313.4330000000004,17,15,23
C1=CC(=CC=C1C(=O)NCCC(=O)O)N/N=C/2\C=CC(=O)C(=C2)C(=O)O ,0.8089000000000002,357.3220000000001,6,4,7
C1=CC(=C(C=C1N/N=C/2\C=CC(=O)C(=C2)C(=O)O)C(=O)O)O ,1.0081999999999998,302.242,6,4,4
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N ,-8.895300000000017,614.6500000000002,19,13,9
C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N ,-8.861700000000015,615.6340000000002,19,13,9
CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)[O-] ,2.9776000000000016,307.32500000000005,4,0,4
CC(=O)C[C@@H](C1=CC=C(C=C1)[N+](=O)[O-])C2=C(OC3=CC=CC=C3C2=O)[O-] ,2.8858000000000015,352.32200000000006,6,0,5
C1CN(CCN1CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO.Cl.Cl ,5.079900000000006,473.8970000000002,4,1,5
CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C ,3.4707000000000017,443.6380000000002,5,0,5
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C ,4.8692000000000055,521.4370000000001,6,1,4
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F ,4.926800000000005,538.5840000000003,7,1,4
C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2] ,-6.179719999999998,513.493,11,0,8
CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl ,2.5915200000000014,320.84200000000004,5,2,6
CC1OC2=C(O1)C=C(C=C2)C(C)(C)C ,3.101300000000002,192.25799999999995,2,0,0
CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O ,2.835500000000002,234.29499999999996,3,1,2
CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C ,4.195500000000004,404.54700000000025,5,1,6
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C ,4.585600000000006,418.5740000000003,5,1,6
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O ,1.7959,351.35300000000007,5,2,3
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O ,1.2683,319.336,5,2,3
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O ,2.1353999999999997,328.41200000000003,4,4,8
CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O ,2.956800000000002,301.38599999999997,4,4,7
C1=NC2=C(N1)C(=S)N=C(N2)N ,0.5976899999999998,167.197,4,3,0
C1=NC2=C(N1)C(=S)N=CN2 ,1.0154899999999998,152.18200000000002,3,2,0
CC(CN1CCN(CCN(CCN(CC1)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])O.[Gd+3] ,-6.161500000000002,558.6900000000002,11,1,8
C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])[C@H](CO)[C@@H](CO)O)CC(=O)[O-].[Gd+3] ,-7.82820000000001,604.7150000000001,13,3,10
C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N ,-0.33000000000000046,273.248,5,2,1
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O ,0.08779999999999943,258.233,4,1,1
CCCC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C ,2.2329999999999997,360.47400000000005,4,1,7
C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C ,1.0626999999999995,318.393,4,1,4
CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O ,1.8884000000000003,275.348,4,1,3
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3 ,1.9309,289.375,4,1,4
C1[C@H](O[C@H](S1)CO)N2C=C(C(=NC2=O)N)F ,-0.45500000000000024,247.25099999999998,7,2,2
C1C(OC(S1)CO)N2C=CC(=NC2=O)N ,-0.5941000000000001,229.261,7,2,2
CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)[O-])C3CCCCC3 ,4.7866000000000035,562.664,7,0,14
C1CCC(CC1)[C@@H]2C[C@H](N(C2)C(=O)CP(=O)(CCCCC3=CC=CC=C3)O)C(=O)O ,4.161700000000003,435.50100000000015,3,2,9
CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C ,2.4987000000000004,436.5200000000002,6,2,2
CC1(OC2CC3C4CCC5=CC(=O)CCC5(C4(C(CC3(C2(O1)C(=O)CCl)C)O)F)C)C ,3.889300000000003,454.9660000000002,5,1,2
C[C@@H]1C2C(C(=O)N2C(=C1S[C@H]3C[C@H](NC3)C(=O)N(C)C)C(=O)O)[C@H](C)O.O.O.O ,-2.7820999999999962,437.51500000000027,6,3,5
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H](NC3)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O ,-1.6030999999999955,420.51300000000015,7,5,7
C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N ,-0.7679999999999998,337.4560000000001,6,4,7
CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C ,1.3224999999999996,331.4670000000001,8,2,10
CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O ,1.3385999999999993,588.5620000000005,13,3,5
CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O ,1.1044999999999996,668.5410000000006,14,4,7
CCN1C(=O)C(NC1=O)C2=CC=CC=C2 ,1.2994,204.229,2,1,2
CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2 ,1.4735000000000003,218.256,2,1,2
C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O ,-1.6617999999999997,279.18899999999996,7,4,6
C1=NC(=O)NC(=C1F)N ,-0.5088000000000001,129.094,3,2,0
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl ,5.801400000000003,381.68999999999994,3,0,6
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl ,6.454800000000004,416.135,3,0,6
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31 ,3.9624000000000033,279.383,2,0,3
CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl ,4.011300000000004,373.88000000000005,3,1,5
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O ,3.259600000000003,807.8900000000004,14,5,8
CC1=C2[C@@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC ,4.5678000000000045,835.9440000000003,14,3,10
CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O ,3.6566000000000014,446.5110000000002,7,3,8
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl ,4.2668000000000035,422.9200000000001,6,2,8
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O ,3.035600000000001,250.19999999999996,2,2,2
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O ,3.6808000000000023,244.265,1,1,3
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC ,3.3834000000000026,271.40400000000005,2,0,1
CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O ,3.0804000000000022,257.377,2,1,0
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C ,4.607600000000004,416.9450000000002,4,0,2
CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)O ,4.036800000000004,374.90800000000013,3,1,1
C1CNP(=O)(OC1)N(CCCl)CCCl ,1.884,261.08899999999994,2,1,5
C1CN(P(=O)(OC1)NCCCl)CCCl ,1.884,261.08899999999994,2,1,5
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+2] ,4.041210000000011,1356.3959999999993,19,10,26
CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co] ,2.4881400000000116,1347.3849999999993,19,9,26
CCCC(=O)OC1(C(CC2C1(CC(=O)C3(C2CCC4=CC(=O)C=CC43C)F)C)C)C(=O)CCl ,4.701400000000005,478.98800000000017,5,0,5
CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C ,1.7658,358.434,5,2,2
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2 ,0.12989999999999996,295.729,5,2,1
CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl ,1.8726,230.67600000000002,3,1,0
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C ,4.004500000000003,342.47900000000016,3,1,1
CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C ,4.575300000000004,384.5160000000002,4,0,2
CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-] ,-1.8706999999999976,423.38300000000027,10,2,7
CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)C(=NOC)C3=CC=CO3)COC(=O)N ,-0.168299999999998,510.4810000000003,12,2,9
CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C ,3.193900000000002,451.61500000000024,4,2,8
CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC ,4.271100000000003,314.49800000000005,2,1,4
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O ,-3.649599999999992,897.7680000000007,14,18,19
C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl ,3.3366,505.4580000000001,2,6,9
C[C@H]([C@@H](C(=O)O)N)O[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO[C@@]2(C[C@@H]([C@H]([C@@H](O2)[C@@H]([C@@H](CO)O)O)NC(=O)CNC(=O)OCCOC)O)C(=O)O)O)O)NC(=O)C ,-6.726400000000006,730.6740000000002,18,12,18
C([C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)O)O)O)O)O)O ,-7.730399999999989,504.4380000000001,16,11,11
C1C(C(C(C(N1CCO)CO)O)O)O ,-3.2620999999999976,207.226,6,5,3
CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O ,-1.4542999999999995,219.28099999999998,5,4,4
CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O ,2.5731,424.49700000000024,5,2,9
C1CC2=CC=CC=C2N(C(=O)[C@H]1N[C@H](CCC3=CC=CC=C3)C(=O)O)CC(=O)O ,2.0946,396.44300000000015,4,3,8
C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl ,1.9466999999999999,245.11299999999997,4,3,1
C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl ,2.3645000000000005,230.09799999999998,3,2,1
C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl ,3.4292000000000016,313.788,4,1,0
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl ,3.7714000000000025,327.81500000000005,4,0,0
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31 ,4.168600000000003,277.411,1,0,3
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31 ,3.826400000000003,263.38399999999996,1,1,3
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCC[NH+](CC)CC)I ,5.519100000000006,646.3270000000002,3,1,11
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC ,7.0490000000000075,556.7690000000003,6,1,18
CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F ,5.688800000000001,482.8210000000001,4,3,5
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F ,5.549700000000002,464.83100000000013,4,3,5
C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3 ,1.7696,252.273,2,2,2
C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)([O-])[O-])C3=CC=CC=C3.[Na+].[Na+] ,-5.7071999999999985,406.242,6,1,5
CS(=O)(=O)O.C1CNC[C@H]([C@@H]1C2=CC=CC=C2)COC3=CC4=C(C=C3)OCO4 ,2.6914000000000007,407.4880000000003,6,2,4
C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4 ,3.326500000000002,329.37100000000004,4,1,4
CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O ,4.972200000000006,433.59200000000016,4,1,3
CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O ,5.406500000000007,429.60400000000016,3,1,2
C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4 ,4.018900000000003,310.828,2,1,0
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1 ,4.887800000000005,382.8910000000001,3,0,1
CCCCCCCCCCNCCN[C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)C ,2.6922000000000095,1755.6580000000006,28,23,30
CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O ,0.10620000000000696,1449.2710000000004,25,19,13
C1=CN=C(C=N1)C(=O)N ,-0.42450000000000004,123.115,3,1,1
C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl ,-0.8702000000000001,266.0919999999999,5,4,1
CC(C)OC(=O)CCCC=CC[C@H]1[C@H](C[C@H]([C@@H]1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O ,4.427400000000007,500.55400000000014,6,3,12
CC(C)OC(=O)CCC/C=C/CC1C(CC(C1/C=C/C(COC2=CC=CC=C2)(F)F)O)O ,4.683000000000006,452.5380000000001,5,2,12
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O ,3.8174000000000032,270.37199999999996,2,1,0
CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O ,3.293400000000001,350.43600000000004,4,1,2
CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O ,1.5011,299.37,4,1,1
CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O ,1.1981,285.343,4,2,0
CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F ,3.0813200000000016,426.4920000000002,7,1,4
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F ,3.5904200000000026,410.49300000000017,6,0,4
C1C(C(OC1N2C=NC(=NC2=O)N)CO)O ,-2.1387999999999985,228.20799999999997,8,3,2
C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N ,-3.167999999999999,244.207,9,4,2
CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CCOC2)OP(=O)([O-])[O-])S(=O)(=O)C3=CC=C(C=C3)N.[Ca+2] ,0.8750000000000029,623.6780000000002,10,2,13
CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N ,2.4028,505.63700000000034,7,3,11
CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C ,3.448700000000003,408.5790000000002,4,4,4
CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C ,4.477900000000006,392.58000000000015,3,3,4
C1=CO[C@@H]([C@H]([C@@H]1O)O)C(=O)O.Cl ,-0.8729,196.58599999999998,4,3,1
CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N ,-3.785499999999997,332.3130000000001,7,7,6
C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O ,-0.7310999999999972,473.44600000000025,9,7,10
CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O ,-0.257699999999999,459.46300000000025,9,7,9
CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C ,3.1242400000000004,238.29000000000002,1,2,1
CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C ,3.3349400000000022,398.48200000000014,3,3,7
CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O ,3.2646000000000015,358.2690000000001,4,1,9
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC ,3.2433000000000005,265.338,4,2,4
C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl ,3.959800000000003,263.793,2,0,2
COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3 ,3.6739000000000024,321.829,4,0,3
CCCCCCOC(=O)N=C(C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4)N ,5.602600000000004,627.7460000000002,9,2,15
CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N ,2.98597,471.52100000000013,7,4,9
CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NCC(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CN=CN2)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN ,-21.12019000000025,6062.996999999995,86,85,136
CC[C@H](C)[C@H]1C(=O)N[C@H]2CSSC[C@@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)N[C@@H](CC(=O)N)C(=O)O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N8CCC[C@H]8C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CN=CN2)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC2=CC=CC=C2)N)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CO)[C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN ,-19.37233000000035,5807.670999999988,83,78,126
C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F ,5.8570000000000055,461.55600000000015,3,1,7
CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)Cl ,1.8444000000000003,408.87800000000004,6,4,6
